Date,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LT,LU,LV,ME,MK,NI,NL,NO,PL,PT,RO,RS,SE,SI,SK
2020/5/11,157416.3,25916.86,204028.015,83647,171510.61,11489.74,164103.41,1349847.515,93100.86,21490.1,564990,208259.3,1050854,679463,107728.78,39895,104924.405,71330.44,53660.74,677233,30299.82,13036.685,19003,7107,13982,23071,273655.1875,371598.6,426629.82,116394.7,138461,89825,358786,34584.45,69297
2020/5/12,160007,25304.56,220805.3575,83715,162518.73,11438.58,168029.94,1330923.51,94581.06,20934.2,592332,208528.4,1097043,750857,111252.47,41483,109452.4025,73513.13,52370.66,704611,31378.09,13438.1075,18847,6954,13636,24279,284993.125,378049.35,439131.31,119613.3,142009.85,88856,364888,36304.41,72164
2020/5/13,160249.9,25286.72,215373.9975,82198,166461.53,10969.73,169160.54,1309760.595,95119.47,21800.8,586282,205589.7,1115021,746095,119222.82,40760,112086.4575,73183.94,50831.22,725578,31459.81,13434.4325,18800,7194,14103,23667,283095.465,373155.2,439643.64,120977.4,140621,90089,368721,35115.86,74671
2020/5/14,162444.1,23368.92,215570.7,83070,168952.93,10512.44,168510.54,1311265.285,93801.78,21338.1,587588,203903.5,1109249,750822,121644.03,41232,108488.455,73420.55,51695.23,714463,30158.77,13416.9125,18821,7215,13803,23923,276318.0875,364852.83,438505.46,120733.4,143507,88622,349268,34818.39,73464
2020/5/15,164401.7,25714.8,216196.8175,83880,167370.87,12303.44,164730.28,1302137.43,89977.06,21094.3,573031,206898.1,1083780,732797,120880.28,40919,107774.0025,73057.45,51037.1,707244,30801.33,13147.1125,18827,7150,14328,23981,277083.4475,365064.34,427391.2,118916.2,139552,87743,336923,35134.59,74119
2020/5/16,134397.8,28505.52,197493.45,77668,160090.19,12249.62,138361.42,1121817.778,81223.54,18606.3,522425,199218.9,968405,672990.5,123111.84,37825,94799.9225,67553.105,51575.34,580430,27157.72,11454.105,16856,7110,14093,21249,252016.9175,349113.02,375650.53,103384.7,128895,85552,313307,29661.05,63375
2020/5/17,123387.1,29823.31,190584.625,77641,152932.7,12218.01,136271.63,1055061.42,81068.6,18360.3,493100,193009.7,910312,651136.5,117035.66,35135,92783.2775,65860.25,52035.92,517856,26481.76,10691.96,16300,7302,13907,21013,234794.6075,324237.95,339098.9,97457.8,121576.97,82530,315054,28054.24,60678
2020/5/18,154110.3,27359.99,211234.7875,84271,157731.95,12154.65,161417.66,1288236.473,94470.56,20770.9,569769,206528.1,1028591,679881.5,130464.19,40868,104505.5775,72388.02,51996.9,697466,30345.18,12928.81,18763,7329,14163,23879,270266.405,343331.18,425746.4,116191.6,140634,89493,344998,33772.41,69847
2020/5/19,161091,26654.8,215648.76,83102,156708.74,11640.79,162401.58,1306392.865,92591.23,20334.7,585946,207983.1,1029445,727671,132153.35,42080,109935.5175,73337.895,52073.15,751556,31283.47,13160.0325,19220,7566,13972,24790,275715.115,335117.47,440257.42,119828.4,143145,90254,341076,36849,71477
2020/5/20,160354.9,26495.82,214593.985,84309,150670.08,10453.41,161507.63,1244485.053,90852.61,20876.8,600774,201473.5,1022011,728778.5,124693.15,42341,110111.595,72721.795,51997.73,741577,30829.63,13032.9325,19074,7476,14342,24307,277592.47,328336.42,437721.89,120672.2,146845.55,90032,337279,35861.96,71238
2020/5/21,128074.4,45707.43,187791.8175,85063,141972.98,9643.55,159912.31,1017208.283,79414.48,21196.2,606624,190407.3,916459,711197,114970.92,40800,106392.225,73233.18,51184.65,727283,31213.23,10936.3025,19206,6938,14205,24079,239951.1325,304012.9,433513.16,119936.5,141889,90388,297810,34701.17,70352
2020/5/22,142070.7,27222.77,191195.02,78836,150751.57,11513.87,154201.59,1161544.758,82826.58,19968.6,609166,189543.1,951890,556290,109359.22,40563,104103.95,71095.11,53467.71,718604,30742.12,11852.035,18606,6920,14255,23112,273031.2,305798.33,424306.07,119658.2,141445,88884,293199,34548.23,68172
2020/5/23,131646.4,28999.43,179162.93,77619,168191.58,11327.37,136560.09,1106769.73,78214.75,17274.4,552500,176731.6,900482,505546,108551.96,37764,95480.6925,66116,52865.68,595471,27007.52,11089.8175,16447,7179,14181,20620,244366.5475,293011.94,376962.32,106614.1,127741,89145,297548,30759.31,61416
2020/5/24,121085.2,27026.92,181836.145,75041,159356.87,11197.89,134369.78,1059376.678,78639.36,16907.1,520228,170906.1,865035,569042.5,101533.75,34804,92021.9525,64837.35,52683.72,531485,26805.18,10552.15,16419,7169,13386,19997,251309.82,293739.28,343194.73,101089.3,121594,85276,291486,29300.41,59513
2020/5/25,161292.4,24406.03,211903.54,78322,160969.62,11411.57,164988.79,1299283.355,90596.87,19457.8,603186,181989.5,1009594,620988.5,111450.57,40151,107010.9325,71590.125,52685.71,707222,30566.74,13041.2625,18746,7169,13034,22597,272189.6725,307126.48,431331.42,121515.3,142900.39,90268,321952,33422.08,70585
2020/5/26,164714,25500.155,216750.3475,85830,150890.42,11086.33,166808.88,1278092.96,90781.25,19289.4,617447,178566.6,1031203,708749.5,112796.19,41019,108450.03,73957.07,51744.32,737783,30349.59,13215.57,18491,7382,13291,23608,270960.375,309048.14,440143.11,126276.2,145475,96226,308686,34966.83,72636
2020/5/27,160110.5,26496.59,214933.67,85737,151402.53,10265.82,165046.91,1299752.588,90867.74,19213.3,621632,180085.3,1028515,713359,110441.87,41214,108283.995,74132.16,50868.79,748834,30069.69,13385.05,18371,7467,13464,24636,272060.895,307519.98,436244.07,128255.5,147402,97974,309116,34024.44,71493
2020/5/28,164845.7,25966.9,210786.4,86944,157494.66,9633.07,166247.68,1293074.693,91410.93,19307.8,618120,183413.8,1023599,729450,112771.06,41097,108384.76,73153.355,49693.83,740784,29872.38,13441.635,18466,7301,14036,24194,265560.9625,310165.56,433738.67,128991.8,142831.52,94555,316121,34685.16,70695
2020/5/29,157736.1,26620.16,209502.9575,86726,151357.95,11048.67,158041.93,1231437.435,89523.91,18722.3,616003,184216.9,1006656,708393,114091.45,40823,106740.6825,71160.555,51011.87,718699,29471.27,13320.6425,18165,7406,14428,23333,265183.0375,300693.25,420733.13,128448.2,144195.08,94593,301517,33660.81,68716
2020/5/30,136692.4,27603.44,187381.1775,80569,161955.37,11050.81,136300.27,1070741.263,79873.77,16293.3,557476,167940.1,905590,623412.5,109748.02,35835,93997.4825,65471.495,52133.07,583527,26456.12,11534.3175,16073,7402,14492,21231,238645.9175,271632.69,375484.63,110543.1,130627,91923,271035,28916.27,60553
2020/5/31,128856.4,23529.91,178734.2775,79478,161444.16,10834.37,140022.53,996125.3625,77596.12,15875.7,517064,161162.8,851859,623874,103684.92,35637,90184.9475,63333.05,51523.49,532725,25777.3,10556.4925,15562,7633.2,14552,20170,223657.6125,255254.36,338843.59,102892.8,119310,89009,265476,27687.79,60406
2020/6/1,122884.1,27642.63,182200.435,85792,155370.49,11046.63,163885.5,986927.85,80751.22,19539.3,601283,178232.5,896530,715120,113490.25,41108,86371.545,64560.915,51990.41,590906,29813.11,10767.8875,17975,7238.43,14348,22289,235386.18,262006.64,421262.75,121872.4,128361.78,97781,311361,34332.37,68955
2020/6/2,155890.7,27120.81,216190.445,86127,152003.91,11668.49,165050.26,1263526.308,95425.77,19257.4,625721,179312.8,1041163,687404.5,115394.17,41373,105107.18,71367.475,51487.75,536700,29950.57,13288.155,18218,7390.45,14149,23471,276532.4725,283523.19,435681.74,126775,145940,98022,316532,35072.71,71280
2020/6/3,159551.5,27838.83,219294.485,85986,151225.51,10979.8,165788.89,1297010.73,94480.68,19718.3,634028,181017.1,1050614,670753,117417.21,41893,108670.3725,71748.355,50082.6,725456,30673.79,13435.71,18171,7215.26,14218,23219,279317.515,290411.77,439534.66,127219.6,146545,96404,319527,35147.95,71921
2020/6/4,161824.5,24921.33,222181.235,84529,161191.13,10362.43,164330.99,1333930.455,90007.45,20742.9,619655,180178.6,1045448,698459,118652.51,42216,108874.565,72852.625,51226.55,765591,30453.97,13568.41,18429,7412.05,15044,23750,297401.9875,295992.69,438357.27,126881.7,145110,93534,317168,35544.22,71993
2020/6/5,158474.7,26163.82,216360.6975,85051,174492.32,10250,159108.39,1310518.365,81725.81,20083,609476,183866.8,1026090,672229.5,115385.8,42619,110889.9425,71844.555,51206.66,744516,30147.52,13618.6075,18379,7574.08,14592,23225,290927.145,300075.66,437669.37,124423.1,146526.96,92001,309269,34682.83,72128
2020/6/6,132582.1,28627.54,186736.81,77555,168107.04,12217.19,135408.9,1135578.825,78770.35,18189.9,550860,171379.1,916148,606522.5,110914.36,38758,97921.34,68810.345,50748.37,596709,26974.37,12016.8125,16045,7437.28,15762,21317,251175.35,287394.05,379274.51,108780.5,131625,88290,285712,29262.72,63294
2020/6/7,124963.7,30622.2,187982.585,78293,158231.35,12622.14,135063.68,1037885.513,77195.05,17154.2,510497,162269.9,880011,658976,105050.56,36471,94267.2925,66633.17,50577.35,546548,26153.43,10999.555,15879,7183.15,15946,19714,244405.3475,289129.11,344018.83,101762.1,117387,82019,284213,27336.9,60284
2020/6/8,160930.6,26867.71,219957.81,84819,162610.64,13351.86,164423.99,1264620.343,89991.77,19956,596237,182737.6,1028359,701844.5,112831.14,41347,108643.58,72912.865,50723.66,740755,31099.65,13494.7825,18583,7253.01,16196,22593,279152.2175,315692.6,431861.25,119501.7,122350,88520,317812,36060.15,71023
2020/6/9,164703.8,28263.18,225606.37,86275,165223.93,13494.18,166889.16,1294265.375,90179.19,20345.7,611696,183389.9,1060837,694280,124678.31,42483,110542.8375,74929.145,50794.81,767826,31604.37,13881.26,18259,7417.8,15243,22748,281158.2825,307208.44,440421.36,121922,148582,89817,319399,36886.35,73161
2020/6/10,165411.1,29447.72,225745.3625,86573,166690.15,12112.62,169790.12,1288960.455,90971.55,19642.2,622668,183353.9,1074176,726691,124991.65,42119,111741.5975,75041.185,50162.05,764554,31902.72,13927.7325,18609,7557.17,15867,22299,285481.915,298260.25,436881.52,109424.3,152448.2,91805,317180,36473.66,73857
2020/6/11,126806.4,29510,222725.455,86359,166479.62,11172.61,165330.51,1133791.528,92488.93,19770.4,621363,184780.6,1069947,720305.5,122906.54,35897,111782.3225,75917.135,51651.1,753795,32384.81,13934.3275,18821,7432.28,16140,21973,292159.435,293656.38,340195.12,105036.2,151260,90862,314785,36244.52,73238
2020/6/12,140157.7,30001.43,220831.2625,85350,165745.43,13248.56,159196.88,1193671.565,88999.58,19334.9,614642,184391.7,1051355,710884.5,123070.75,40408,110568.7875,75100.325,51610.58,730102,31969.96,13877.7875,18745,7335.97,15728,22140,280666.5625,287834.56,389700.93,112624,149197.07,90127,300911,34715.76,72385
2020/6/13,128285.7,30388.76,193956.89,80137,154804.44,13037.22,136246.88,1098018.01,78012.53,16885.1,550500,172021.3,933869,664857.5,118334.02,38586,99997.0175,69477.11,51706.56,603032,27549.79,11986.1775,16915,7332.25,16365,19674,249432.3875,263052.7,377044.09,105590.9,136611.14,87053,269933,29793.51,63372
2020/6/14,124118.3,29426.1,180476.205,79920,140404.23,12754.78,134991.48,1047027.563,78215.38,16184.6,514137,168424,887515,668232.5,112985.3,37092,96389.5425,66898.995,51434.47,542979,26411.24,11082.7425,15634,7406.36,16783,18910,251931.8225,260763.25,336489.79,101846.7,124504,83354,272878,28546.47,60647
2020/6/15,163312.9,27352.795,213231.2625,85454,155398.3,13271.17,163161.08,1270795.27,92023.11,19391.4,615088,180618.4,1035249,716217.5,129579.99,42473,111921.605,73938.77,52267.51,741739,30702.4,13527.9,18279,7378.43,14758,22502,281373.19,289103.93,433002.43,123292,149062,88758,313494,35895.41,71794
2020/6/16,162982.3,26440.2,216945.5125,86032,152171.68,13763.43,164473.54,1299980.325,93427.81,19305.1,626060,178246.1,1058988,656507.125,133927.83,43257,114800.2,75329.48,51275.17,773265,31216.16,13760.29,18442,7417.15,14244,23252,293387.4225,292063.98,450073.25,128604.1,150246,90064,312287,36562.36,72569
2020/6/17,162744.1,27496.06,220653.715,86424,157685.11,12822.35,165933.97,1303916.38,94198.7,19569.4,626983,178917.1,1054400,664128,131751.26,43800,115857.6175,75662.91125,50467.58,783550,32074.66,14001.765,18664,7457.26,15342,23458,281363.1825,287892.4,458682.79,128939.7,151245,91457,314309,37149.98,72354.1
2020/6/18,162320,28182.55,216272.875,86699,161485.3,12067.3,167607.31,1308396.038,94879.55,19743.1,625804,171298.5,1053599,693160,132480.55,44081,114347.7425,76136.5025,51545.8,775016,32758.41,13792.4175,19125,7505.61,15558,22836,289260.07,288840.19,460374.93,128665.7,150937,91061,297555,36936.65,72593
2020/6/19,157843.1,29423.67,212326.875,87142,157809.66,13750.1,160528.5,1255552.925,91666.38,19377.5,627782,152728.9,1033339,703353,135321.93,43905,110932.505,74235.925,51551.45,760765,32621.01,13591.215,19008,7490.67,15027,22864,275426.1475,285228.66,454431.24,127424,149918,91075,252859,35701.42,71743
2020/6/20,137166.3,29007.19,191637.23,81481,148157.95,13043.27,137534.31,1091488.655,79061.84,16623.3,579195,148258.5,935141,657784,130995.07,40339,100039.57,68684.12,51617.65,622196,28933.91,11849.4175,17207,7392.06,16444,19957,242172.7025,267698.94,399719.68,111856.1,137167,87407,242606,30144.48,63962
2020/6/21,129517.8,28985.25,180926.1375,80040,147669.15,12923.87,136090.06,1011999.368,79101.41,15540.2,550464,150142.5,878733,591999,116458.26,37615,96528.7875,65244.135,52008.61,555450,27943.55,10777.66,15999,7334.86,16386,19471,239524.8575,262830.83,353934.11,105182.4,123861.8,83568,257451,28037.3,61063
2020/6/22,161687.6,26722.17,215499.8525,85913,155682.22,13465.08,165655.61,1286025.348,91417.26,16273.2,660747,170514.4,1056671,707527.5,127891.14,38172,111640.2975,74731.425,51827.08,759693,31855.3,12128.4925,16291,7450.81,15985,22162,272779.6175,286849.22,444938.32,130077.7,147626.23,91183,303272,34977.58,71904
2020/6/23,161064,24376.37,220504.75,84097,152035.54,13829.52,166370.15,1304598.59,90822.11,14665.7,680582,179700.6,1074829,654509.5,130117.04,43963,111901.04,76844.39,50376.29,805747,31347.24,10973.1025,14825,7314.96,15047,22517,278609.2975,287798.54,450413.58,133007.1,151768,91789,307370,34831.56,73263
2020/6/24,161865.4,24416.96,222178.72,86247,156601.46,13422.03,167366.55,1299184.648,92534.66,14731,639156,189783.5,1098823,623565,132049.5,44271,111698.3075,76899.68,50458.35,824200,28253.34,13518.1225,14227,7393.9,15079,23123,284953.9,286179.59,452979.96,127271.7,149048,90923,311471,33834.07,72566
2020/6/25,165056.9,24603.13,225671.1825,88821,160460.33,13502.98,165263.86,1319567.14,94895.08,18519.4,685548,196602.3,1112564,646641,136201.26,45102,114110.5125,76837.46,52170.18,840977,31763.89,13837.3525,18029,7727.99,15389,23587,291357.5,285044.68,456577.67,130698.4,153081,92930,301715,28582.83,72325
2020/6/26,158240.7,22310.25,229573.1875,88344,161186.49,16319.7,158448.63,1272968.96,91553.75,18964.9,669251,199328.3,1081346,666155.5,136759.84,46404,113731.565,74988.25,52235.31,823141,32051.33,13791.45,18644,7887.7,15008,22610,293548.3975,283973.43,450901.8,129544.3,152142.65,94024,298559,29661.51,72400
2020/6/27,136612.8,28024.21,196757.66,82465,156507.18,16705,135561.96,1092965.128,80259.59,16766.6,607316,185034.4,942223,633223,130724.24,44064,102419.8,68567.845,52052.67,689329,28297.47,12125.2375,16832,7833.69,15916,20189,266258.21,264820.33,397414.54,113983.6,139159,91615,264417,28011.47,64598
2020/6/28,128362.5,28026.65,183123.7825,82646,149091.41,16594.58,137081.84,1024325.995,79231.62,16324.9,582757,180313.5,898627,509858.5,124574.15,42675,100473.6475,65426.23,51987.13,627566,27556.18,11077.065,16180,7632.16,16091,19467,240247.2,259589.01,367174.62,107336.3,129100,87529,268722,27643.87,62096
2020/6/29,167435.9,28372.68,210422.25,90310,161497.82,17217.94,165631.96,1288640.653,89950.23,19205.9,698554,194246.1,1054019,626737,147999.33,48709,117340.0925,75020.835,51680.35,840088,32413.66,13503.58,18801,8050.01,15150,22539,282586.8675,286815.78,451787.26,129340.6,154443.63,98215,306482,34856.33,72420
2020/6/30,164531.8,27486.34,221784.5675,92017,159904.04,17982.06,165317.64,1349375.74,89327.59,19470.6,722324,199439.4,1060659,662452.5,160607.21,48955,116066.4225,77718.16,50324.02,897038,31462.49,13655.76,18239,8321.96,14946,22739,295177.3025,290331.41,446831.62,134385.7,159317,95428,305846,35589.99,73371
2020/7/1,169293.8,29999.74,225853.895,93679,163932.89,17628.45,169662.46,1343280.69,88626.84,19004,730375,196511.8,1103742,669386.5,169723.24,51563,122365.7325,78355.88,50465.93,941351,31284.46,13904.11,18008,8702.93,14160,22639,292525.7775,293995.91,456274.51,134949.4,162908.94,97900,309476,36751.79,75093
2020/7/2,168507.2,29510.5,224265.4675,95431,161150.28,17722.54,169931.72,1323531.13,89269.31,19017.4,730847,185635.8,1089850,634381.5,172014.62,52895,124965.3225,76819.17,51776.21,943546,31307.46,13808.9125,18370,8791.67,14185,22685,288149.0925,298480.43,462606.57,133498.4,166497,99903,297071,36812.13,75590
2020/7/3,161735.1,30369.49,215645.4425,95165,157215.21,20727.55,161542.89,1271387.638,86221.94,18312.4,698703,181581.9,1069404,651453,172509.83,49900,120232.08,77091.065,51869.73,889548,31126.38,13517.7925,18106,8814.02,14979,21873,283662.2575,297729.45,455220,131630,165012,97040,284123,35413.32,73921
2020/7/4,136480.1,29875.74,189497.67,87525,162238.7,20101.13,134256.33,1142736.515,77720.94,16535.3,630103,171568.1,948554,614475.5,160840.68,45190,104365.7425,71417.84,51966.35,708536,27261.23,11800.315,15994,8350.93,15184,20097,274062.7975,280148.08,391814.94,118374.8,148640,90652,265734,28828.51,64459
2020/7/5,127359.8,31190.46,178102.325,84693,148537.07,18520.17,128796.32,1095994.405,77162.9,16545.7,601860,167095.2,918167,557967.5,136308.26,43035,100439.8375,67043.835,51598.74,634513,26764.78,11047.405,15526,8161,16030,18882,252211.4275,271651.05,352172.69,114964,136563,87098,258762,27318.61,60896
2020/7/6,167129.1,30279.69,211130.6225,94074,164564.78,17563.51,135443.61,1357878.918,87422.42,18839.5,728778,180988.7,1070488,682491.5,146119.06,50406,120727.99,74891.135,51748.38,876278,27249.26,13143.51,17849,8318.54,15652,22496,281805.1625,294533.38,447823.82,139897,167617,95301,300190,36849.24,73870
2020/7/7,161112.5,28984.32,220989.6375,91901,158498.64,17861.83,158002.04,1346182.48,87901.07,19020.8,745806,181620.2,1101827,694412,148826.45,46751,113664.1825,78292.48,51842.37,881104,30394.44,13435.7875,17970,7973.54,14517,22889,283878.0625,303343.6,442261.31,143791.3,163615.71,88957,297383,35734.66,73173
2020/7/8,162172,26187.58,229302.4625,89794,159181.32,16450.69,161605.57,1342430.383,87657.81,19105.1,747274,182244.2,1113615,656855,146613.95,47097,114299.76,78415.97,51545.36,878910,30698.99,13654.815,17542,7964.86,14467,22631,303202.765,299084.45,443727.4,139634.1,156279,90931,299390,35760.44,73740
2020/7/9,164014.9,25287.58,216620.805,92029,157669.49,15700.54,164113.18,1341226.44,88415.19,18912.2,734556,186681.5,1131801,649747.5,143587.51,48514,118734.155,76665.53,50989.26,895572,30563.94,13875.145,17750,8171.14,14363,22302,306698.5975,294103.02,447381.96,140810.3,159694,93404,290124,36978.23,74583
2020/7/10,161581.2,27082.23,217174.61,91995,156676.59,18378.08,162024.84,1302896.99,86513.96,18756,718761,184012.4,1101665,661197.5,144096.91,50003,120511.8675,75375.32,51646.01,900027,30805.51,13664.01,17777,8385.62,14738,21830,287787.86,285523.19,455090.73,140533.6,160102,95252,284571,37337.9,74069
